bus_id,date,odometer_reading,replacement
4287,1985-05-01,228431,0
4288,1974-12-01,2545,0
4288,1975-01-01,5411,0
4288,1975-02-01,7811,0
4288,1975-03-01,10411,0
4288,1975-04-01,12997,0
4288,1975-05-01,15720,0
4288,1975-06-01,17940,0
4288,1975-07-01,20370,0
4288,1975-08-01,22897,0
4288,1975-09-01,26568,0
4288,1975-10-01,28699,0
4288,1975-11-01,30629,0
4288,1975-12-01,31887,0
4288,1976-01-01,33728,0
4288,1976-02-01,35692,0
4288,1976-03-01,36839,0
4288,1976-04-01,38435,0
4288,1976-05-01,39711,0
4288,1976-06-01,41168,0
4288,1976-07-01,43045,0
4288,1976-08-01,43878,0
4288,1976-09-01,45049,0
4288,1976-10-01,46655,0
4288,1976-11-01,48311,0
4288,1976-12-01,49891,0
4288,1977-01-01,51162,0
4288,1977-02-01,53046,0
4288,1977-03-01,54929,0
4288,1977-04-01,56890,0
4288,1977-05-01,58331,0
4288,1977-06-01,60025,0
4288,1977-07-01,61054,0
4288,1977-08-01,62609,0
4288,1977-09-01,63557,0
4288,1977-10-01,65999,0
4288,1977-11-01,68496,0
4288,1977-12-01,70765,0
4288,1978-01-01,72960,0
4288,1978-02-01,75277,0
4288,1978-03-01,76395,0
4288,1978-04-01,77531,0
4288,1978-05-01,78517,0
4288,1978-06-01,79513,0
4288,1978-07-01,80230,0
4288,1978-08-01,81043,0
4288,1978-09-01,81812,0
4288,1978-10-01,82370,1
4288,1978-11-01,84334,0
4288,1978-12-01,86034,0
4288,1979-01-01,87768,0
4288,1979-02-01,89745,0
4288,1979-03-01,91950,0
4288,1979-04-01,93744,0
4288,1979-05-01,95084,0
4288,1979-06-01,96347,0
4288,1979-07-01,97437,0
4288,1979-08-01,99649,0
4288,1979-09-01,101333,0
4288,1979-10-01,103269,0
4288,1979-11-01,105107,0
4288,1979-12-01,107382,0
4288,1980-01-01,109429,0
4288,1980-02-01,111519,0
4288,1980-03-01,113350,0
4288,1980-04-01,115206,0
4288,1980-05-01,116659,0
4288,1980-06-01,117595,0
4288,1980-07-01,119253,0
4288,1980-08-01,121814,0
4288,1980-09-01,123552,0
4288,1980-10-01,124674,0
4288,1980-11-01,126050,0
4288,1980-12-01,127283,0
4288,1981-01-01,129462,0
4288,1981-02-01,131316,0
4288,1981-03-01,133365,0
4288,1981-04-01,136141,0
4288,1981-05-01,136815,0
4288,1981-06-01,136815,0
4288,1981-07-01,137048,0
4288,1981-08-01,138761,0
4288,1981-09-01,140315,0
4288,1981-10-01,141374,0
4288,1981-11-01,142630,0
4288,1981-12-01,144092,0
4288,1982-01-01,145506,0
4288,1982-02-01,147025,0
4288,1982-03-01,147435,0
4288,1982-04-01,148604,0
4288,1982-05-01,149272,0
4288,1982-06-01,149462,0
4288,1982-07-01,149968,0
4288,1982-08-01,150971,0
4288,1982-09-01,152144,0
4288,1982-10-01,152961,0
4288,1982-11-01,154088,0
4288,1982-12-01,154919,0
4288,1983-01-01,155801,0
4288,1983-02-01,157120,0
4288,1983-03-01,158289,0
4288,1983-04-01,159000,0
4288,1983-05-01,160051,0
4288,1983-06-01,160808,0
4288,1983-07-01,161708,0
4288,1983-08-01,164099,0
4288,1983-09-01,165329,0
4288,1983-10-01,166075,0
4288,1983-11-01,166771,0
4288,1983-12-01,167608,0
4288,1984-01-01,168308,0
4288,1984-02-01,169332,0
4288,1984-03-01,170867,0
4288,1984-04-01,171865,0
4288,1984-05-01,172980,0
4288,1984-06-01,174475,0
4288,1984-07-01,175311,0
4288,1984-08-01,175703,0
4288,1984-09-01,176859,0
4288,1984-10-01,177753,0
4288,1984-11-01,178570,0
4288,1984-12-01,179687,0
4288,1985-01-01,180396,0
4288,1985-02-01,181256,0
4288,1985-03-01,182171,0
4288,1985-04-01,183191,0
4288,1985-05-01,184182,0
4289,1974-12-01,6702,0
4289,1975-01-01,9230,0
4289,1975-02-01,12387,0
4289,1975-03-01,15511,0
4289,1975-04-01,18834,0
4289,1975-05-01,22135,0
4289,1975-06-01,24822,0
4289,1975-07-01,28032,0
4289,1975-08-01,32115,0
4289,1975-09-01,35384,0
4289,1975-10-01,37907,0
4289,1975-11-01,40438,0
4289,1975-12-01,41011,0
4289,1976-01-01,41963,0
4289,1976-02-01,43917,0
4289,1976-03-01,46957,0
4289,1976-04-01,51078,0
4289,1976-05-01,54968,0
4289,1976-06-01,58624,0
4289,1976-07-01,61886,0
4289,1976-08-01,63334,0
4289,1976-09-01,64296,0
4289,1976-10-01,65630,0
4289,1976-11-01,67137,0
4289,1976-12-01,68466,0
4289,1977-01-01,70405,0
4289,1977-02-01,71907,0
4289,1977-03-01,73564,0
4289,1977-04-01,75053,0
4289,1977-05-01,76484,0
4289,1977-06-01,78019,0
4289,1977-07-01,78505,0
4289,1977-08-01,78505,0
4289,1977-09-01,78626,0
4289,1977-10-01,82208,0
4289,1977-11-01,85827,0
4289,1977-12-01,88586,0
4289,1978-01-01,91595,0
4289,1978-02-01,93533,0
4289,1978-03-01,97905,0
4289,1978-04-01,101671,0
4289,1978-05-01,105209,0
4289,1978-06-01,107892,0
4289,1978-07-01,109671,0
4289,1978-08-01,109892,0
4289,1978-09-01,110703,0
4289,1978-10-01,114365,0
4289,1978-11-01,117663,0
4289,1978-12-01,121070,0
4289,1979-01-01,123450,0
4289,1979-02-01,126020,0
4289,1979-03-01,128143,0
4289,1979-04-01,129887,0
4289,1979-05-01,133919,0
4289,1979-06-01,136478,0
4289,1979-07-01,137231,0
4289,1979-08-01,139633,0
4289,1979-09-01,141782,0
4289,1979-10-01,144207,0
4289,1979-11-01,147363,0
4289,1979-12-01,150896,0
4289,1980-01-01,153311,0
4289,1980-02-01,156011,0
4289,1980-03-01,159017,0
4289,1980-04-01,161854,0
4289,1980-05-01,163821,0
4289,1980-06-01,164443,0
4289,1980-07-01,165422,0
4289,1980-08-01,167577,0
4289,1980-09-01,169476,0
4289,1980-10-01,171575,0
4289,1980-11-01,172924,0
4289,1980-12-01,174587,0
4289,1981-01-01,177040,0
4289,1981-02-01,179211,0
4289,1981-03-01,180985,0
4289,1981-04-01,182897,0
4289,1981-05-01,183445,0
4289,1981-06-01,186177,0
4289,1981-07-01,188424,0
4289,1981-08-01,189710,0
4289,1981-09-01,191416,0
4289,1981-10-01,192888,0
4289,1981-11-01,194804,0
4289,1981-12-01,196533,0
4289,1982-01-01,198371,0
4289,1982-02-01,200967,0
4289,1982-03-01,201813,0
4289,1982-04-01,203689,0
4289,1982-05-01,205133,0
4289,1982-06-01,206777,0
4289,1982-07-01,208282,0
4289,1982-08-01,209851,0
4289,1982-09-01,210889,0
4289,1982-10-01,212110,0
4289,1982-11-01,213320,0
4289,1982-12-01,214266,0
4289,1983-01-01,214703,0
4289,1983-02-01,215836,0
4289,1983-03-01,216811,0
4289,1983-04-01,217590,0
4289,1983-05-01,218564,0
4289,1983-06-01,219163,0
4289,1983-07-01,220122,0
4289,1983-08-01,220122,0
4289,1983-09-01,220803,0
4289,1983-10-01,221706,0
4289,1983-11-01,222615,0
4289,1983-12-01,223806,0
4289,1984-01-01,224768,0
4289,1984-02-01,225796,0
4289,1984-03-01,227184,0
4289,1984-04-01,228095,0
4289,1984-05-01,229053,0
4289,1984-06-01,229938,0
4289,1984-07-01,231141,0
4289,1984-08-01,232292,0
4289,1984-09-01,233910,0
4289,1984-10-01,234699,0
4289,1984-11-01,235580,0
4289,1984-12-01,236440,0
4289,1985-01-01,237265,0
4289,1985-02-01,237287,1
4289,1985-03-01,237506,0
4289,1985-04-01,238519,0
4289,1985-05-01,239309,0
4290,1974-12-01,6877,NA
4290,1975-01-01,9447,NA
4290,1975-02-01,12149,NA
4290,1975-03-01,14092,NA
4290,1975-04-01,16758,NA
4290,1975-05-01,20070,NA
4290,1975-06-01,21950,NA
4290,1975-07-01,23703,NA
4290,1975-08-01,25573,NA
4290,1975-09-01,27147,NA
4290,1975-10-01,29365,NA
4290,1975-11-01,31793,NA
4290,1975-12-01,33891,NA
4290,1976-01-01,35984,NA
4290,1976-02-01,37349,NA
4290,1976-03-01,39825,NA
4290,1976-04-01,42489,NA
4290,1976-05-01,44856,NA
4290,1976-06-01,46944,NA
4290,1976-07-01,49247,NA
4290,1976-08-01,51867,NA
4290,1976-09-01,53853,NA
4290,1976-10-01,56063,NA
4290,1976-11-01,58353,NA
4290,1976-12-01,60573,NA
4290,1977-01-01,62528,NA
4290,1977-02-01,64414,NA
4290,1977-03-01,66565,NA
4290,1977-04-01,69116,NA
4290,1977-05-01,71194,NA
4290,1977-06-01,72759,NA
4290,1977-07-01,74015,NA
4290,1977-08-01,74931,NA
4290,1977-09-01,76010,NA
4290,1977-10-01,78186,NA
4290,1977-11-01,80351,NA
4290,1977-12-01,82365,NA
4290,1978-01-01,84210,NA
4290,1978-02-01,85838,NA
4290,1978-03-01,87897,NA
4290,1978-04-01,89985,NA
4290,1978-05-01,92023,NA
4290,1978-06-01,94175,NA
4290,1978-07-01,95773,NA
4290,1978-08-01,97384,NA
4290,1978-09-01,99210,NA
4290,1978-10-01,101476,NA
4290,1978-11-01,103975,NA
4290,1978-12-01,105959,NA
4290,1979-01-01,107999,NA
4290,1979-02-01,109459,NA
4290,1979-03-01,112890,NA
4290,1979-04-01,115833,NA
4290,1979-05-01,118038,NA
4290,1979-06-01,119957,NA
4290,1979-07-01,121015,NA
4290,1979-08-01,122842,NA
4290,1979-09-01,125092,NA
4290,1979-10-01,127269,NA
4290,1979-11-01,129812,NA
4290,1979-12-01,131919,NA
4290,1980-01-01,134292,NA
4290,1980-02-01,136653,NA
4290,1980-03-01,138431,NA
4290,1980-04-01,140330,NA
4290,1980-05-01,141984,NA
4290,1980-06-01,143742,NA
4290,1980-07-01,145039,NA
4290,1980-08-01,148262,NA
4290,1980-09-01,152353,NA
4290,1980-10-01,155729,NA
4290,1980-11-01,158206,NA
4290,1980-12-01,161139,NA
4290,1981-01-01,163277,NA
4290,1981-02-01,164553,NA
4290,1981-03-01,166697,NA
4290,1981-04-01,168484,NA
4290,1981-05-01,169734,NA
4290,1981-06-01,171531,NA
4290,1981-07-01,173441,NA
4290,1981-08-01,177125,NA
4290,1981-09-01,180324,NA
4290,1981-10-01,181846,NA
4290,1981-11-01,183538,NA
4290,1981-12-01,185383,NA
4290,1982-01-01,186874,NA
4290,1982-02-01,188239,NA
4290,1982-03-01,188894,NA
4290,1982-04-01,190426,NA
4290,1982-05-01,191296,NA
4290,1982-06-01,191595,NA
4290,1982-07-01,191941,NA
4290,1982-08-01,193810,NA
4290,1982-09-01,195549,NA
4290,1982-10-01,197444,NA
4290,1982-11-01,200069,NA
4290,1982-12-01,202040,NA
4290,1983-01-01,203180,NA
4290,1983-02-01,205133,NA
4290,1983-03-01,207250,NA
4290,1983-04-01,208892,NA
4290,1983-05-01,210274,NA
4290,1983-06-01,211141,NA
4290,1983-07-01,211141,NA
4290,1983-08-01,211609,NA
4290,1983-09-01,212492,NA
4290,1983-10-01,213593,NA
4290,1983-11-01,214349,NA
4290,1983-12-01,215289,NA
4290,1984-01-01,217172,NA
4290,1984-02-01,219639,NA
4290,1984-03-01,221733,NA
4290,1984-04-01,223199,NA
4290,1984-05-01,224105,NA
4290,1984-06-01,224653,NA
4290,1984-07-01,224927,NA
4290,1984-08-01,224927,NA
4290,1984-09-01,225154,NA
4290,1984-10-01,226151,NA
4290,1984-11-01,226963,NA
4290,1984-12-01,228148,NA
4290,1985-01-01,229077,NA
4290,1985-02-01,230019,NA
4290,1985-03-01,230820,NA
4290,1985-04-01,231752,NA
4290,1985-05-01,232395,NA
4291,1974-12-01,4099,0
4291,1975-01-01,7137,0
4291,1975-02-01,9936,0
4291,1975-03-01,12883,0
4291,1975-04-01,15695,0
4291,1975-05-01,18565,0
4291,1975-06-01,21248,0
4291,1975-07-01,23770,0
4291,1975-08-01,26564,0
4291,1975-09-01,28829,0
4291,1975-10-01,30450,0
4291,1975-11-01,34589,0
4291,1975-12-01,37859,0
4291,1976-01-01,41204,0
4291,1976-02-01,43073,0
4291,1976-03-01,45598,0
4291,1976-04-01,48379,0
4291,1976-05-01,51398,0
4291,1976-06-01,53876,0
4291,1976-07-01,55653,0
4291,1976-08-01,57947,0
4291,1976-09-01,60335,0
4291,1976-10-01,63109,0
4291,1976-11-01,65703,0
4291,1976-12-01,68117,0
4291,1977-01-01,70239,0
4291,1977-02-01,71152,0
4291,1977-03-01,71672,0
4291,1977-04-01,74365,0
4291,1977-05-01,76597,0
4291,1977-06-01,78201,0
4291,1977-07-01,79428,0
4291,1977-08-01,80792,0
4291,1977-09-01,82474,0
4291,1977-10-01,84267,0
4291,1977-11-01,85970,0
4291,1977-12-01,88317,0
4291,1978-01-01,90267,0
4291,1978-02-01,91728,0
4291,1978-03-01,93532,0
4291,1978-04-01,95824,0
4291,1978-05-01,98039,0
4291,1978-06-01,99859,0
4291,1978-07-01,101119,0
4291,1978-08-01,102223,0
4291,1978-09-01,104011,0
4291,1978-10-01,106373,1
4291,1978-11-01,109174,0
4291,1978-12-01,111499,0
4291,1979-01-01,113498,0
4291,1979-02-01,115319,0
4291,1979-03-01,117825,0
4291,1979-04-01,120243,0
4291,1979-05-01,122576,0
4291,1979-06-01,124652,0
4291,1979-07-01,126716,0
4291,1979-08-01,128989,0
4291,1979-09-01,131389,0
4291,1979-10-01,133680,0
4291,1979-11-01,136529,0
4291,1979-12-01,138877,0
4291,1980-01-01,140803,0
4291,1980-02-01,143238,0
4291,1980-03-01,146061,0
4291,1980-04-01,148852,0
4291,1980-05-01,150875,0
4291,1980-06-01,151703,0
4291,1980-07-01,153736,0
4291,1980-08-01,156771,0
4291,1980-09-01,160363,0
4291,1980-10-01,163308,0
4291,1980-11-01,167029,0
4291,1980-12-01,170446,0
4291,1981-01-01,173292,0
4291,1981-02-01,175473,0
4291,1981-03-01,177273,0
4291,1981-04-01,179406,0
4291,1981-05-01,179940,0
4291,1981-06-01,179940,0
4291,1981-07-01,180264,0
4291,1981-08-01,181579,0
4291,1981-09-01,182632,0
4291,1981-10-01,184550,0
4291,1981-11-01,186456,0
4291,1981-12-01,188147,0
4291,1982-01-01,189760,0
4291,1982-02-01,191201,0
4291,1982-03-01,192153,0
4291,1982-04-01,193063,0
4291,1982-05-01,194015,0
4291,1982-06-01,194129,0
4291,1982-07-01,194129,0
4291,1982-08-01,194886,0
4291,1982-09-01,197532,0
4291,1982-10-01,199272,0
4291,1982-11-01,201386,0
4291,1982-12-01,204603,0
4291,1983-01-01,205822,0
4291,1983-02-01,207619,0
4291,1983-03-01,209463,0
4291,1983-04-01,210760,0
4291,1983-05-01,212274,0
4291,1983-06-01,214073,0
4291,1983-07-01,216800,0
4291,1983-08-01,218227,0
4291,1983-09-01,219431,0
4291,1983-10-01,221107,0
4291,1983-11-01,222524,0
4291,1983-12-01,223857,0
4291,1984-01-01,225084,0
4291,1984-02-01,227145,0
4291,1984-03-01,228578,0
4291,1984-04-01,230037,0
4291,1984-05-01,231067,0
4291,1984-06-01,232117,0
4291,1984-07-01,232661,0
4291,1984-08-01,232661,0
4291,1984-09-01,232943,0
4291,1984-10-01,233923,0
4291,1984-11-01,234975,0
4291,1984-12-01,235747,0
4291,1985-01-01,236456,0
4291,1985-02-01,237231,0
4291,1985-03-01,238053,0
4291,1985-04-01,239040,0
4291,1985-05-01,239791,0
4292,1974-12-01,5602,NA
4292,1975-01-01,8282,NA
4292,1975-02-01,11194,NA
4292,1975-03-01,14226,NA
4292,1975-04-01,17409,NA
4292,1975-05-01,21405,NA
4292,1975-06-01,26382,NA
4292,1975-07-01,31831,NA
4292,1975-08-01,37640,NA
4292,1975-09-01,41346,NA
4292,1975-10-01,43484,NA
4292,1975-11-01,45870,NA
4292,1975-12-01,48141,NA
4292,1976-01-01,49544,NA
4292,1976-02-01,50633,NA
4292,1976-03-01,53831,NA
4292,1976-04-01,56077,NA
4292,1976-05-01,58026,NA
4292,1976-06-01,59708,NA
4292,1976-07-01,60747,NA
4292,1976-08-01,62075,NA
4292,1976-09-01,62684,NA
4292,1976-10-01,63122,NA
4292,1976-11-01,64714,NA
4292,1976-12-01,65620,NA
4292,1977-01-01,66416,NA
4292,1977-02-01,67411,NA
4292,1977-03-01,69260,NA
4292,1977-04-01,71106,NA
4292,1977-05-01,73422,NA
4292,1977-06-01,76316,NA
4292,1977-07-01,79697,NA
4292,1977-08-01,82623,NA
4292,1977-09-01,85334,NA
4292,1977-10-01,88281,NA
4292,1977-11-01,91758,NA
4292,1977-12-01,94939,NA
4292,1978-01-01,98312,NA
4292,1978-02-01,100847,NA
4292,1978-03-01,103165,NA
4292,1978-04-01,105903,NA
4292,1978-05-01,108295,NA
4292,1978-06-01,111180,NA
4292,1978-07-01,114270,NA
4292,1978-08-01,117706,NA
4292,1978-09-01,121601,NA
4292,1978-10-01,125103,NA
4292,1978-11-01,129093,NA
4292,1978-12-01,132210,NA
4292,1979-01-01,134751,NA
4292,1979-02-01,137361,NA
4292,1979-03-01,139978,NA
4292,1979-04-01,142049,NA
4292,1979-05-01,144275,NA
4292,1979-06-01,146693,NA
4292,1979-07-01,148297,NA
4292,1979-08-01,150192,NA
4292,1979-09-01,151709,NA
4292,1979-10-01,154141,NA
4292,1979-11-01,157178,NA
4292,1979-12-01,159318,NA
4292,1980-01-01,161941,NA
4292,1980-02-01,164003,NA
4292,1980-03-01,165814,NA
4292,1980-04-01,167477,NA
4292,1980-05-01,169222,NA
4292,1980-06-01,169763,NA
4292,1980-07-01,172575,NA
4292,1980-08-01,175045,NA
4292,1980-09-01,177336,NA
4292,1980-10-01,179776,NA
4292,1980-11-01,182183,NA
4292,1980-12-01,184765,NA
4292,1981-01-01,186281,NA
4292,1981-02-01,188366,NA
4292,1981-03-01,189884,NA
4292,1981-04-01,191746,NA
4292,1981-05-01,192897,NA
4292,1981-06-01,194112,NA
4292,1981-07-01,195069,NA
4292,1981-08-01,197544,NA
4292,1981-09-01,200239,NA
4292,1981-10-01,202684,NA
4292,1981-11-01,205056,NA
4292,1981-12-01,208548,NA
4292,1982-01-01,210964,NA
4292,1982-02-01,214165,NA
4292,1982-03-01,214951,NA
4292,1982-04-01,216537,NA
4292,1982-05-01,218267,NA
4292,1982-06-01,220391,NA
4292,1982-07-01,223183,NA
4292,1982-08-01,225346,NA
4292,1982-09-01,227322,NA
4292,1982-10-01,229436,NA
4292,1982-11-01,231239,NA
4292,1982-12-01,233652,NA
4292,1983-01-01,234908,NA
4292,1983-02-01,236536,NA
4292,1983-03-01,238097,NA
4292,1983-04-01,240206,NA
4292,1983-05-01,241671,NA
4292,1983-06-01,243234,NA
4292,1983-07-01,244336,NA
4292,1983-08-01,244392,NA
4292,1983-09-01,244946,NA
4292,1983-10-01,245739,NA
4292,1983-11-01,247359,NA
4292,1983-12-01,248579,NA
4292,1984-01-01,249742,NA
4292,1984-02-01,251099,NA
4292,1984-03-01,252006,NA
4292,1984-04-01,253636,NA
4292,1984-05-01,254789,NA
4292,1984-06-01,255695,NA
4292,1984-07-01,256484,NA
4292,1984-08-01,256625,NA
4292,1984-09-01,257118,NA
4292,1984-10-01,258061,NA
4292,1984-11-01,259185,NA
4292,1984-12-01,260130,NA
4292,1985-01-01,261003,NA
4292,1985-02-01,262109,NA
4292,1985-03-01,262882,NA
4292,1985-04-01,263789,NA
4292,1985-05-01,264356,NA
4293,1974-12-01,8768,0
4293,1975-01-01,12057,0
4293,1975-02-01,15152,0
4293,1975-03-01,18619,0
4293,1975-04-01,21963,0
4293,1975-05-01,25943,0
4293,1975-06-01,28825,0
4293,1975-07-01,32553,0
4293,1975-08-01,36274,0
4293,1975-09-01,39561,0
4293,1975-10-01,41708,0
4293,1975-11-01,44780,0
4293,1975-12-01,47897,0
4293,1976-01-01,50236,0
4293,1976-02-01,52289,0
4293,1976-03-01,54607,0
4293,1976-04-01,57114,0
4293,1976-05-01,59694,0
4293,1976-06-01,62213,0
4293,1976-07-01,63865,0
4293,1976-08-01,66350,0
4293,1976-09-01,68982,0
4293,1976-10-01,71217,0
4293,1976-11-01,73541,0
4293,1976-12-01,75199,0
4293,1977-01-01,77349,0
4293,1977-02-01,78921,0
4293,1977-03-01,80841,0
4293,1977-04-01,83342,0
4293,1977-05-01,85347,0
4293,1977-06-01,88057,0
4293,1977-07-01,90644,0
4293,1977-08-01,93045,0
4293,1977-09-01,96186,0
4293,1977-10-01,99107,0
4293,1977-11-01,101487,0
4293,1977-12-01,104246,0
4293,1978-01-01,106225,0
4293,1978-02-01,107696,0
4293,1978-03-01,109980,0
4293,1978-04-01,112474,0
4293,1978-05-01,114616,0
4293,1978-06-01,117468,0
4293,1978-07-01,119802,0
4293,1978-08-01,122538,0
4293,1978-09-01,124642,0
4293,1978-10-01,126662,0
4293,1978-11-01,129621,0
4293,1978-12-01,131978,0
4293,1979-01-01,134159,0
4293,1979-02-01,136535,0
4293,1979-03-01,138527,0
4293,1979-04-01,141393,0
4293,1979-05-01,143481,0
4293,1979-06-01,145849,0
4293,1979-07-01,147343,0
4293,1979-08-01,149639,0
4293,1979-09-01,150674,0
4293,1979-10-01,153171,0
4293,1979-11-01,156507,0
4293,1979-12-01,158778,0
4293,1980-01-01,160651,0
4293,1980-02-01,162637,0
4293,1980-03-01,165392,0
4293,1980-04-01,167948,0
4293,1980-05-01,169861,0
4293,1980-06-01,171046,0
4293,1980-07-01,173529,0
4293,1980-08-01,175110,0
4293,1980-09-01,177336,1
4293,1980-10-01,179203,0
4293,1980-11-01,180882,0
4293,1980-12-01,182646,0
4293,1981-01-01,184481,0
4293,1981-02-01,186294,0
4293,1981-03-01,188361,0
4293,1981-04-01,190331,0
4293,1981-05-01,191727,0
4293,1981-06-01,192735,0
4293,1981-07-01,193554,0
4293,1981-08-01,195953,0
4293,1981-09-01,198077,0
4293,1981-10-01,199862,0
4293,1981-11-01,201873,0
4293,1981-12-01,204710,0
4293,1982-01-01,206607,0
4293,1982-02-01,208603,0
4293,1982-03-01,209833,0
4293,1982-04-01,212296,0
4293,1982-05-01,213402,0
4293,1982-06-01,213783,0
4293,1982-07-01,213998,0
4293,1982-08-01,214981,0
4293,1982-09-01,216386,0
4293,1982-10-01,217775,0
4293,1982-11-01,219960,0
4293,1982-12-01,221835,0
4293,1983-01-01,222923,0
4293,1983-02-01,224025,0
4293,1983-03-01,226070,0
4293,1983-04-01,227414,0
4293,1983-05-01,228908,0
4293,1983-06-01,229588,0
4293,1983-07-01,229588,0
4293,1983-08-01,230787,0
4293,1983-09-01,231996,0
4293,1983-10-01,233073,0
4293,1983-11-01,234720,0
4293,1983-12-01,235892,0
4293,1984-01-01,237004,0
4293,1984-02-01,238471,0
4293,1984-03-01,239763,0
4293,1984-04-01,241105,0
4293,1984-05-01,242372,0
4293,1984-06-01,243397,0
4293,1984-07-01,243467,0
4293,1984-08-01,243816,0
4293,1984-09-01,244609,0
4293,1984-10-01,245574,0
4293,1984-11-01,246511,0
4293,1984-12-01,247540,0
4293,1985-01-01,248444,0
4293,1985-02-01,249374,0
4293,1985-03-01,250195,0
4293,1985-04-01,251140,0
4293,1985-05-01,251874,0
4294,1974-12-01,3683,0
4294,1975-01-01,7712,0
4294,1975-02-01,12643,0
4294,1975-03-01,16797,0
4294,1975-04-01,20910,0
4294,1975-05-01,25618,0
4294,1975-06-01,29846,0
4294,1975-07-01,34158,0
4294,1975-08-01,38898,0
4294,1975-09-01,42687,0
4294,1975-10-01,44140,0
4294,1975-11-01,46755,0
4294,1975-12-01,49503,0
4294,1976-01-01,51762,0
4294,1976-02-01,53307,0
4294,1976-03-01,55426,0
4294,1976-04-01,57793,0
4294,1976-05-01,59899,0
4294,1976-06-01,61984,0
4294,1976-07-01,63479,0
4294,1976-08-01,65268,0
4294,1976-09-01,66727,0
4294,1976-10-01,68783,0
4294,1976-11-01,71106,0
4294,1976-12-01,73664,0
4294,1977-01-01,75653,0
4294,1977-02-01,77453,0
4294,1977-03-01,79727,0
4294,1977-04-01,82544,0
4294,1977-05-01,84650,0
4294,1977-06-01,86428,0
4294,1977-07-01,88354,0
