bus_id,date,odometer_reading,replacement
1335,1978-12-01,14821,NA
1335,1979-01-01,15878,NA
1335,1979-02-01,16714,NA
1335,1979-03-01,17523,NA
1335,1979-04-01,18357,NA
1335,1979-05-01,19280,NA
1335,1979-06-01,19962,NA
1335,1979-07-01,20514,NA
1335,1979-08-01,21044,NA
1335,1979-09-01,21877,NA
1335,1979-10-01,22466,NA
1335,1979-11-01,23208,NA
1335,1979-12-01,23780,NA
1335,1980-01-01,23918,NA
1335,1980-02-01,24403,NA
1335,1980-03-01,24853,NA
1335,1980-04-01,25369,NA
1335,1980-05-01,25871,NA
1335,1980-06-01,25871,NA
1335,1980-07-01,25871,NA
1335,1980-08-01,26048,NA
1335,1980-09-01,26510,NA
1335,1980-10-01,26510,NA
1335,1980-11-01,27192,NA
1335,1980-12-01,27875,NA
1335,1981-01-01,27912,NA
1335,1981-02-01,27912,NA
1335,1981-03-01,27912,NA
1335,1981-04-01,27912,NA
1335,1981-05-01,27912,NA
1335,1981-06-01,28196,NA
1335,1981-07-01,29264,NA
1335,1981-08-01,30469,NA
1335,1981-09-01,31298,NA
1335,1981-10-01,32276,NA
1335,1981-11-01,33325,NA
1335,1981-12-01,34429,NA
1335,1982-01-01,35577,NA
1335,1982-02-01,36713,NA
1335,1982-03-01,37758,NA
1335,1982-04-01,38573,NA
1335,1982-05-01,39034,NA
1335,1982-06-01,40048,NA
1335,1982-07-01,40916,NA
1335,1982-08-01,40985,NA
1335,1982-09-01,41653,NA
1335,1982-10-01,42537,NA
1335,1982-11-01,43259,NA
1335,1982-12-01,43954,NA
1335,1983-01-01,44462,NA
1335,1983-02-01,45712,NA
1335,1983-03-01,46384,NA
1335,1983-04-01,47111,NA
1335,1983-05-01,47282,NA
1335,1983-06-01,48092,NA
1335,1983-07-01,48811,NA
1335,1983-08-01,49547,NA
1335,1983-09-01,50421,NA
1335,1983-10-01,51312,NA
1335,1983-11-01,51562,NA
1335,1983-12-01,51812,NA
1335,1984-01-01,51858,NA
1335,1984-02-01,52221,NA
1335,1984-03-01,52983,NA
1335,1984-04-01,52985,NA
1335,1984-05-01,53885,NA
1335,1984-06-01,54761,NA
1335,1984-07-01,55659,NA
1335,1984-08-01,56632,NA
1335,1984-09-01,57492,NA
1335,1984-10-01,58258,NA
1335,1984-11-01,58951,NA
1335,1984-12-01,59435,NA
1335,1985-01-01,60150,NA
1335,1985-02-01,60439,NA
1335,1985-03-01,60831,NA
1335,1985-04-01,61038,NA
1335,1985-05-01,61162,NA
1335,1985-06-01,61272,NA
1335,1985-07-01,61606,NA
1336,1977-05-01,294,NA
1336,1977-06-01,1105,NA
1336,1977-07-01,2417,NA
1336,1977-08-01,3088,NA
1336,1977-09-01,3974,NA
1336,1977-10-01,4467,NA
1336,1977-11-01,5673,NA
1336,1977-12-01,6268,NA
1336,1978-01-01,7359,NA
1336,1978-02-01,8447,NA
1336,1978-03-01,9085,NA
1336,1978-04-01,9872,NA
1336,1978-05-01,11022,NA
1336,1978-06-01,12019,NA
1336,1978-07-01,13071,NA
1336,1978-08-01,14180,NA
1336,1978-09-01,15274,NA
1336,1978-10-01,16168,NA
1336,1978-11-01,17097,NA
1336,1978-12-01,17876,NA
1336,1979-01-01,18341,NA
1336,1979-02-01,18989,NA
1336,1979-03-01,19908,NA
1336,1979-04-01,20954,NA
1336,1979-05-01,21356,NA
1336,1979-06-01,21565,NA
1336,1979-07-01,22262,NA
1336,1979-08-01,23031,NA
1336,1979-09-01,23892,NA
1336,1979-10-01,24870,NA
1336,1979-11-01,26181,NA
1336,1979-12-01,26865,NA
1336,1980-01-01,27093,NA
1336,1980-02-01,27663,NA
1336,1980-03-01,28578,NA
1336,1980-04-01,29775,NA
1336,1980-05-01,31002,NA
1336,1980-06-01,31002,NA
1336,1980-07-01,31002,NA
1336,1980-08-01,31377,NA
1336,1980-09-01,31405,NA
1336,1980-10-01,31405,NA
1336,1980-11-01,32710,NA
1336,1980-12-01,33697,NA
1336,1981-01-01,34499,NA
1336,1981-02-01,34551,NA
1336,1981-03-01,34551,NA
1336,1981-04-01,34551,NA
1336,1981-05-01,34816,NA
1336,1981-06-01,35907,NA
1336,1981-07-01,37117,NA
1336,1981-08-01,38093,NA
1336,1981-09-01,38449,NA
1336,1981-10-01,38745,NA
1336,1981-11-01,39151,NA
1336,1981-12-01,39884,NA
1336,1982-01-01,40307,NA
1336,1982-02-01,40824,NA
1336,1982-03-01,41235,NA
1336,1982-04-01,41956,NA
1336,1982-05-01,42160,NA
1336,1982-06-01,42494,NA
1336,1982-07-01,43118,NA
1336,1982-08-01,43895,NA
1336,1982-09-01,44561,NA
1336,1982-10-01,44962,NA
1336,1982-11-01,45377,NA
1336,1982-12-01,45969,NA
1336,1983-01-01,46343,NA
1336,1983-02-01,47051,NA
1336,1983-03-01,47247,NA
1336,1983-04-01,47719,NA
1336,1983-05-01,48145,NA
1336,1983-06-01,48425,NA
1336,1983-07-01,49038,NA
1336,1983-08-01,49549,NA
1336,1983-09-01,50210,NA
1336,1983-10-01,50481,NA
1336,1983-11-01,50706,NA
1336,1983-12-01,51433,NA
1336,1984-01-01,51571,NA
1336,1984-02-01,51960,NA
1336,1984-03-01,52914,NA
1336,1984-04-01,53007,NA
1336,1984-05-01,53781,NA
1336,1984-06-01,54728,NA
1336,1984-07-01,55647,NA
1336,1984-08-01,56607,NA
1336,1984-09-01,57461,NA
1336,1984-10-01,58370,NA
1336,1984-11-01,59319,NA
1336,1984-12-01,60234,NA
1336,1985-01-01,61220,NA
1336,1985-02-01,62064,NA
1336,1985-03-01,63187,NA
1336,1985-04-01,63949,NA
1336,1985-05-01,64487,NA
1336,1985-06-01,64842,NA
1336,1985-07-01,65045,NA
1337,1977-05-01,424,NA
1337,1977-06-01,1524,NA
1337,1977-07-01,2614,NA
1337,1977-08-01,3121,NA
1337,1977-09-01,4139,NA
1337,1977-10-01,4965,NA
1337,1977-11-01,5843,NA
1337,1977-12-01,6115,NA
1337,1978-01-01,7120,NA
1337,1978-02-01,8003,NA
1337,1978-03-01,8974,NA
1337,1978-04-01,9694,NA
1337,1978-05-01,10673,NA
1337,1978-06-01,11649,NA
1337,1978-07-01,12699,NA
1337,1978-08-01,13642,NA
1337,1978-09-01,14592,NA
1337,1978-10-01,15567,NA
1337,1978-11-01,16617,NA
1337,1978-12-01,17763,NA
1337,1979-01-01,18920,NA
1337,1979-02-01,20127,NA
1337,1979-03-01,21121,NA
1337,1979-04-01,22136,NA
1337,1979-05-01,23269,NA
1337,1979-06-01,23671,NA
1337,1979-07-01,24388,NA
1337,1979-08-01,25019,NA
1337,1979-09-01,26158,NA
1337,1979-10-01,27220,NA
1337,1979-11-01,28531,NA
1337,1979-12-01,29134,NA
1337,1980-01-01,29377,NA
1337,1980-02-01,30002,NA
1337,1980-03-01,30850,NA
1337,1980-04-01,32047,NA
1337,1980-05-01,33348,NA
1337,1980-06-01,33348,NA
1337,1980-07-01,33348,NA
1337,1980-08-01,33834,NA
1337,1980-09-01,34380,NA
1337,1980-10-01,35134,NA
1337,1980-11-01,36358,NA
1337,1980-12-01,37426,NA
1337,1981-01-01,37617,NA
1337,1981-02-01,37617,NA
1337,1981-03-01,37617,NA
1337,1981-04-01,37617,NA
1337,1981-05-01,37617,NA
1337,1981-06-01,38439,NA
1337,1981-07-01,38440,NA
1337,1981-08-01,38693,NA
1337,1981-09-01,39567,NA
1337,1981-10-01,40475,NA
1337,1981-11-01,41164,NA
1337,1981-12-01,41507,NA
1337,1982-01-01,41734,NA
1337,1982-02-01,41893,NA
1337,1982-03-01,42145,NA
1337,1982-04-01,42555,NA
1337,1982-05-01,42915,NA
1337,1982-06-01,43228,NA
1337,1982-07-01,43354,NA
1337,1982-08-01,43354,NA
1337,1982-09-01,43355,NA
1337,1982-10-01,43573,NA
1337,1982-11-01,43881,NA
1337,1982-12-01,44271,NA
1337,1983-01-01,44921,NA
1337,1983-02-01,45334,NA
1337,1983-03-01,45683,NA
1337,1983-04-01,46506,NA
1337,1983-05-01,47340,NA
1337,1983-06-01,47526,NA
1337,1983-07-01,48274,NA
1337,1983-08-01,49105,NA
1337,1983-09-01,49644,NA
1337,1983-10-01,50303,NA
1337,1983-11-01,50682,NA
1337,1983-12-01,51235,NA
1337,1984-01-01,51235,NA
1337,1984-02-01,51239,NA
1337,1984-03-01,51281,NA
1337,1984-04-01,51366,NA
1337,1984-05-01,51439,NA
1337,1984-06-01,51468,NA
1337,1984-07-01,51685,NA
1337,1984-08-01,51750,NA
1337,1984-09-01,52159,NA
1337,1984-10-01,52604,NA
1337,1984-11-01,53101,NA
1337,1984-12-01,53475,NA
1337,1985-01-01,54051,NA
1337,1985-02-01,54960,NA
1337,1985-03-01,55713,NA
1337,1985-04-01,56589,NA
1337,1985-05-01,57213,NA
1337,1985-06-01,58058,NA
1337,1985-07-01,58622,NA
