bus_id,date,odometer_reading,replacement
4342,1984-06-01,219653,0
4342,1984-07-01,222962,0
4342,1984-08-01,227083,0
4342,1984-09-01,231156,0
4342,1984-10-01,235223,0
4342,1984-11-01,239111,0
4342,1984-12-01,242239,0
4342,1985-01-01,246867,0
4342,1985-02-01,251603,0
4342,1985-03-01,253369,0
4342,1985-04-01,255996,0
4342,1985-05-01,259133,0
4343,1979-08-01,3753,0
4343,1979-09-01,7933,0
4343,1979-10-01,11187,0
4343,1979-11-01,15094,0
4343,1979-12-01,18678,0
4343,1980-01-01,22011,0
4343,1980-02-01,25407,0
4343,1980-03-01,29090,0
4343,1980-04-01,29153,0
4343,1980-05-01,29153,0
4343,1980-06-01,29153,0
4343,1980-07-01,29153,0
4343,1980-08-01,29153,0
4343,1980-09-01,31472,0
4343,1980-10-01,35416,0
4343,1980-11-01,41112,0
4343,1980-12-01,46131,0
4343,1981-01-01,50617,0
4343,1981-02-01,55485,0
4343,1981-03-01,58657,0
4343,1981-04-01,63524,0
4343,1981-05-01,67453,0
4343,1981-06-01,70230,0
4343,1981-07-01,73221,0
4343,1981-08-01,78216,0
4343,1981-09-01,82920,0
4343,1981-10-01,86569,0
4343,1981-11-01,88907,0
4343,1981-12-01,93504,0
4343,1982-01-01,97343,0
4343,1982-02-01,103573,0
4343,1982-03-01,106719,0
4343,1982-04-01,111561,0
4343,1982-05-01,117175,0
4343,1982-06-01,121058,0
4343,1982-07-01,125707,0
4343,1982-08-01,130789,0
4343,1982-09-01,134704,0
4343,1982-10-01,138918,0
4343,1982-11-01,142827,0
4343,1982-12-01,148879,0
4343,1983-01-01,151897,0
4343,1983-02-01,156796,0
4343,1983-03-01,161520,0
4343,1983-04-01,164566,0
4343,1983-05-01,167491,0
4343,1983-06-01,169696,0
4343,1983-07-01,171869,0
4343,1983-08-01,175778,0
4343,1983-09-01,179221,0
4343,1983-10-01,180862,0
4343,1983-11-01,180935,0
4343,1983-12-01,180935,0
4343,1984-01-01,180935,0
4343,1984-02-01,182418,0
4343,1984-03-01,186657,0
4343,1984-04-01,190025,0
4343,1984-05-01,194539,0
4343,1984-06-01,199019,0
4343,1984-07-01,202068,0
4343,1984-08-01,206264,0
4343,1984-09-01,211488,0
4343,1984-10-01,215691,0
4343,1984-11-01,217674,1
4343,1984-12-01,219507,0
4343,1985-01-01,223082,0
4343,1985-02-01,227382,0
4343,1985-03-01,231232,0
4343,1985-04-01,235425,0
4343,1985-05-01,238365,0
4344,1979-08-01,4445,NA
4344,1979-09-01,8068,NA
4344,1979-10-01,10969,NA
4344,1979-11-01,14785,NA
4344,1979-12-01,18223,NA
4344,1980-01-01,21957,NA
4344,1980-02-01,25892,NA
4344,1980-03-01,29579,NA
4344,1980-04-01,33397,NA
4344,1980-05-01,37968,NA
4344,1980-06-01,39941,NA
4344,1980-07-01,45033,NA
4344,1980-08-01,49838,NA
4344,1980-09-01,55155,NA
4344,1980-10-01,59398,NA
4344,1980-11-01,64796,NA
4344,1980-12-01,68460,NA
4344,1981-01-01,72692,NA
4344,1981-02-01,78256,NA
4344,1981-03-01,82909,NA
4344,1981-04-01,87220,NA
4344,1981-05-01,90816,NA
4344,1981-06-01,93038,NA
4344,1981-07-01,97031,NA
4344,1981-08-01,100336,NA
4344,1981-09-01,104306,NA
4344,1981-10-01,109317,NA
4344,1981-11-01,114414,NA
4344,1981-12-01,118709,NA
4344,1982-01-01,122837,NA
4344,1982-02-01,126748,NA
4344,1982-03-01,128703,NA
4344,1982-04-01,132320,NA
4344,1982-05-01,135276,NA
4344,1982-06-01,135277,NA
4344,1982-07-01,138630,NA
4344,1982-08-01,143171,NA
4344,1982-09-01,147842,NA
4344,1982-10-01,151043,NA
4344,1982-11-01,155611,NA
4344,1982-12-01,161064,NA
4344,1983-01-01,164778,NA
4344,1983-02-01,168995,NA
4344,1983-03-01,173149,NA
4344,1983-04-01,177132,NA
4344,1983-05-01,178398,NA
4344,1983-06-01,180584,NA
4344,1983-07-01,183263,NA
4344,1983-08-01,184530,NA
4344,1983-09-01,188354,NA
4344,1983-10-01,191997,NA
4344,1983-11-01,195702,NA
4344,1983-12-01,199097,NA
4344,1984-01-01,202369,NA
4344,1984-02-01,206607,NA
4344,1984-03-01,211471,NA
4344,1984-04-01,214511,NA
4344,1984-05-01,218456,NA
4344,1984-06-01,223158,NA
4344,1984-07-01,227018,NA
4344,1984-08-01,231303,NA
4344,1984-09-01,233815,NA
4344,1984-10-01,236675,NA
4344,1984-11-01,241048,NA
4344,1984-12-01,245636,NA
4344,1985-01-01,249160,NA
4344,1985-02-01,252852,NA
4344,1985-03-01,255457,NA
4344,1985-04-01,259517,NA
4344,1985-05-01,261739,NA
4345,1979-08-01,17483,0
4345,1979-09-01,22717,0
4345,1979-10-01,25193,0
4345,1979-11-01,29685,0
4345,1979-12-01,32767,0
4345,1980-01-01,36522,0
4345,1980-02-01,40089,0
4345,1980-03-01,43076,0
4345,1980-04-01,46331,0
4345,1980-05-01,51116,0
4345,1980-06-01,52424,0
4345,1980-07-01,57206,0
4345,1980-08-01,61695,0
4345,1980-09-01,66427,0
4345,1980-10-01,68947,0
4345,1980-11-01,68947,0
4345,1980-12-01,68947,0
4345,1981-01-01,70705,0
4345,1981-02-01,75662,0
4345,1981-03-01,81555,0
4345,1981-04-01,86787,0
4345,1981-05-01,90924,0
4345,1981-06-01,91962,0
4345,1981-07-01,97020,0
4345,1981-08-01,101303,0
4345,1981-09-01,104683,0
4345,1981-10-01,108839,0
4345,1981-11-01,113484,0
4345,1981-12-01,117041,0
4345,1982-01-01,119099,0
4345,1982-02-01,124409,0
4345,1982-03-01,127832,0
4345,1982-04-01,132743,0
4345,1982-05-01,139131,0
4345,1982-06-01,142709,0
4345,1982-07-01,147040,0
4345,1982-08-01,151377,0
4345,1982-09-01,154603,0
4345,1982-10-01,157617,0
4345,1982-11-01,162207,0
4345,1982-12-01,167820,0
4345,1983-01-01,171026,0
4345,1983-02-01,175648,0
4345,1983-03-01,180011,0
4345,1983-04-01,183410,0
4345,1983-05-01,187385,0
4345,1983-06-01,187690,1
4345,1983-07-01,187690,0
4345,1983-08-01,187690,0
4345,1983-09-01,190349,0
4345,1983-10-01,191112,0
4345,1983-11-01,193854,0
4345,1983-12-01,197538,0
4345,1984-01-01,201109,0
4345,1984-02-01,205415,0
4345,1984-03-01,210180,0
4345,1984-04-01,212145,0
4345,1984-05-01,214941,0
4345,1984-06-01,217301,0
4345,1984-07-01,221306,0
4345,1984-08-01,224793,0
4345,1984-09-01,228443,0
4345,1984-10-01,233871,0
4345,1984-11-01,238284,0
4345,1984-12-01,241997,0
4345,1985-01-01,245725,0
4345,1985-02-01,250221,0
4345,1985-03-01,253336,0
4345,1985-04-01,257780,0
4345,1985-05-01,261737,0
4346,1979-08-01,3083,NA
4346,1979-09-01,8847,NA
4346,1979-10-01,11934,NA
4346,1979-11-01,16177,NA
4346,1979-12-01,19670,NA
4346,1980-01-01,23418,NA
4346,1980-02-01,27399,NA
4346,1980-03-01,31053,NA
4346,1980-04-01,34770,NA
4346,1980-05-01,40358,NA
4346,1980-06-01,42236,NA
4346,1980-07-01,46754,NA
4346,1980-08-01,50773,NA
4346,1980-09-01,55937,NA
4346,1980-10-01,61534,NA
4346,1980-11-01,66489,NA
4346,1980-12-01,70738,NA
4346,1981-01-01,74074,NA
4346,1981-02-01,79141,NA
4346,1981-03-01,84117,NA
4346,1981-04-01,88234,NA
4346,1981-05-01,91510,NA
4346,1981-06-01,96236,NA
4346,1981-07-01,99740,NA
4346,1981-08-01,103064,NA
4346,1981-09-01,108031,NA
4346,1981-10-01,112094,NA
4346,1981-11-01,116651,NA
4346,1981-12-01,120883,NA
4346,1982-01-01,124621,NA
4346,1982-02-01,127439,NA
4346,1982-03-01,128786,NA
4346,1982-04-01,133468,NA
4346,1982-05-01,138326,NA
4346,1982-06-01,141637,NA
4346,1982-07-01,146070,NA
4346,1982-08-01,150240,NA
4346,1982-09-01,153962,NA
4346,1982-10-01,158619,NA
4346,1982-11-01,163027,NA
4346,1982-12-01,167567,NA
4346,1983-01-01,170584,NA
4346,1983-02-01,173864,NA
4346,1983-03-01,178782,NA
4346,1983-04-01,182460,NA
4346,1983-05-01,186331,NA
4346,1983-06-01,189702,NA
4346,1983-07-01,191852,NA
4346,1983-08-01,193878,NA
4346,1983-09-01,196098,NA
4346,1983-10-01,199856,NA
4346,1983-11-01,203900,NA
4346,1983-12-01,207188,NA
4346,1984-01-01,211112,NA
4346,1984-02-01,214628,NA
4346,1984-03-01,218636,NA
4346,1984-04-01,220811,NA
4346,1984-05-01,224259,NA
4346,1984-06-01,228208,NA
4346,1984-07-01,232026,NA
4346,1984-08-01,236096,NA
4346,1984-09-01,238989,NA
4346,1984-10-01,241018,NA
4346,1984-11-01,245543,NA
4346,1984-12-01,248946,NA
4346,1985-01-01,252507,NA
4346,1985-02-01,256166,NA
4346,1985-03-01,260431,NA
4346,1985-04-01,265364,NA
4346,1985-05-01,268512,NA
4347,1979-08-01,19040,0
4347,1979-09-01,24329,0
4347,1979-10-01,26793,0
4347,1979-11-01,31133,0
4347,1979-12-01,33949,0
4347,1980-01-01,37876,0
4347,1980-02-01,40926,0
4347,1980-03-01,44825,0
4347,1980-04-01,48406,0
4347,1980-05-01,53730,0
4347,1980-06-01,55249,0
4347,1980-07-01,58426,0
4347,1980-08-01,63139,0
4347,1980-09-01,68772,0
4347,1980-10-01,73348,0
4347,1980-11-01,78161,0
4347,1980-12-01,83390,0
4347,1981-01-01,87586,0
4347,1981-02-01,93021,0
4347,1981-03-01,96686,0
4347,1981-04-01,102282,0
4347,1981-05-01,107466,0
4347,1981-06-01,108933,0
4347,1981-07-01,110968,0
4347,1981-08-01,114161,0
4347,1981-09-01,118578,0
4347,1981-10-01,123051,0
4347,1981-11-01,126058,0
4347,1981-12-01,128510,0
4347,1982-01-01,131827,0
4347,1982-02-01,135449,0
4347,1982-03-01,137109,0
4347,1982-04-01,140266,0
4347,1982-05-01,144830,0
4347,1982-06-01,147975,0
4347,1982-07-01,150131,0
4347,1982-08-01,154767,0
4347,1982-09-01,159023,0
4347,1982-10-01,162472,0
4347,1982-11-01,162477,0
4347,1982-12-01,163062,1
4347,1983-01-01,165794,0
4347,1983-02-01,169315,0
4347,1983-03-01,173169,0
4347,1983-04-01,176575,0
4347,1983-05-01,179937,0
4347,1983-06-01,184452,0
4347,1983-07-01,186691,0
4347,1983-08-01,190505,0
4347,1983-09-01,194238,0
4347,1983-10-01,197534,0
4347,1983-11-01,201197,0
4347,1983-12-01,204277,0
4347,1984-01-01,207999,0
4347,1984-02-01,212071,0
4347,1984-03-01,217246,0
4347,1984-04-01,220165,0
4347,1984-05-01,223470,0
4347,1984-06-01,227076,0
4347,1984-07-01,231082,0
4347,1984-08-01,234525,0
4347,1984-09-01,237088,0
4347,1984-10-01,241566,0
4347,1984-11-01,245220,0
4347,1984-12-01,247256,0
4347,1985-01-01,251272,0
4347,1985-02-01,255221,0
4347,1985-03-01,259480,0
4347,1985-04-01,264413,0
4347,1985-05-01,268081,0
4348,1979-08-01,12215,0
4348,1979-09-01,16038,0
4348,1979-10-01,19480,0
4348,1979-11-01,19725,0
4348,1979-12-01,23113,0
4348,1980-01-01,25780,0
4348,1980-02-01,29710,0
4348,1980-03-01,32951,0
4348,1980-04-01,36418,0
4348,1980-05-01,41280,0
4348,1980-06-01,43005,0
4348,1980-07-01,47249,0
4348,1980-08-01,52399,0
4348,1980-09-01,57289,0
4348,1980-10-01,62021,0
4348,1980-11-01,66328,0
4348,1980-12-01,71868,0
4348,1981-01-01,75725,0
4348,1981-02-01,80665,0
4348,1981-03-01,85541,0
4348,1981-04-01,91002,0
4348,1981-05-01,91002,0
4348,1981-06-01,94627,0
4348,1981-07-01,99557,0
4348,1981-08-01,104771,0
4348,1981-09-01,108056,0
4348,1981-10-01,112387,0
4348,1981-11-01,116754,0
4348,1981-12-01,120384,0
4348,1982-01-01,123977,0
4348,1982-02-01,129710,0
4348,1982-03-01,132368,0
4348,1982-04-01,136577,0
4348,1982-05-01,141399,0
4348,1982-06-01,143272,0
4348,1982-07-01,146133,0
4348,1982-08-01,151210,0
4348,1982-09-01,156428,0
4348,1982-10-01,161154,0
4348,1982-11-01,165814,0
4348,1982-12-01,170865,0
4348,1983-01-01,174855,0
4348,1983-02-01,178513,0
4348,1983-03-01,182547,0
4348,1983-04-01,186522,0
4348,1983-05-01,187769,1
4348,1983-06-01,188785,0
4348,1983-07-01,191750,0
4348,1983-08-01,193965,0
4348,1983-09-01,196988,0
4348,1983-10-01,204012,0
4348,1983-11-01,206727,0
4348,1983-12-01,208375,0
4348,1984-01-01,212446,0
4348,1984-02-01,216105,0
4348,1984-03-01,219009,0
4348,1984-04-01,221591,0
4348,1984-05-01,225025,0
4348,1984-06-01,229400,0
4348,1984-07-01,232241,0
4348,1984-08-01,236234,0
4348,1984-09-01,240588,0
4348,1984-10-01,245292,0
4348,1984-11-01,250349,0
4348,1984-12-01,254377,0
4348,1985-01-01,256622,0
4348,1985-02-01,259640,0
4348,1985-03-01,263951,0
4348,1985-04-01,267748,0
4348,1985-05-01,272119,0
4349,1979-08-01,16878,NA
4349,1979-09-01,19949,NA
4349,1979-10-01,23180,NA
4349,1979-11-01,28862,NA
4349,1979-12-01,33027,NA
4349,1980-01-01,36618,NA
4349,1980-02-01,40237,NA
4349,1980-03-01,43419,NA
4349,1980-04-01,47263,NA
4349,1980-05-01,51793,NA
4349,1980-06-01,53518,NA
4349,1980-07-01,58222,NA
4349,1980-08-01,63239,NA
4349,1980-09-01,68408,NA
4349,1980-10-01,71440,NA
4349,1980-11-01,76468,NA
4349,1980-12-01,79449,NA
4349,1981-01-01,81240,NA
4349,1981-02-01,86554,NA
4349,1981-03-01,91444,NA
4349,1981-04-01,94115,NA
4349,1981-05-01,94720,NA
4349,1981-06-01,99677,NA
4349,1981-07-01,103648,NA
4349,1981-08-01,107111,NA
4349,1981-09-01,111145,NA
4349,1981-10-01,114602,NA
4349,1981-11-01,118609,NA
4349,1981-12-01,122264,NA
4349,1982-01-01,127021,NA
4349,1982-02-01,131743,NA
4349,1982-03-01,134107,NA
4349,1982-04-01,136784,NA
4349,1982-05-01,140877,NA
4349,1982-06-01,144731,NA
4349,1982-07-01,148510,NA
4349,1982-08-01,153566,NA
4349,1982-09-01,158441,NA
4349,1982-10-01,161694,NA
4349,1982-11-01,165182,NA
4349,1982-12-01,171361,NA
4349,1983-01-01,174842,NA
4349,1983-02-01,178496,NA
4349,1983-03-01,182365,NA
4349,1983-04-01,187127,NA
4349,1983-05-01,190826,NA
4349,1983-06-01,194839,NA
4349,1983-07-01,197820,NA
4349,1983-08-01,201162,NA
4349,1983-09-01,204022,NA
4349,1983-10-01,207737,NA
4349,1983-11-01,211845,NA
4349,1983-12-01,214436,NA
4349,1984-01-01,217829,NA
4349,1984-02-01,222260,NA
4349,1984-03-01,225117,NA
4349,1984-04-01,228876,NA
4349,1984-05-01,233967,NA
4349,1984-06-01,238899,NA
4349,1984-07-01,242147,NA
4349,1984-08-01,245915,NA
4349,1984-09-01,249945,NA
4349,1984-10-01,253622,NA
4349,1984-11-01,257054,NA
4349,1984-12-01,261100,NA
4349,1985-01-01,264614,NA
4349,1985-02-01,268267,NA
4349,1985-03-01,271254,NA
4349,1985-04-01,276582,NA
4349,1985-05-01,280802,NA
4350,1979-08-01,17925,NA
4350,1979-09-01,22141,NA
4350,1979-10-01,24805,NA
4350,1979-11-01,30537,NA
4350,1979-12-01,35140,NA
4350,1980-01-01,35140,NA
4350,1980-02-01,35140,NA
4350,1980-03-01,35140,NA
4350,1980-04-01,35140,NA
4350,1980-05-01,35140,NA
4350,1980-06-01,35140,NA
4350,1980-07-01,35140,NA
4350,1980-08-01,35140,NA
4350,1980-09-01,35140,NA
4350,1980-10-01,35140,NA
4350,1980-11-01,35140,NA
4350,1980-12-01,35140,NA
4350,1981-01-01,35140,NA
4350,1981-02-01,35140,NA
4350,1981-03-01,35140,NA
4350,1981-04-01,35140,NA
4350,1981-05-01,35596,NA
4350,1981-06-01,40689,NA
4350,1981-07-01,44485,NA
4350,1981-08-01,47583,NA
4350,1981-09-01,51807,NA
4350,1981-10-01,56362,NA
4350,1981-11-01,61602,NA
4350,1981-12-01,65360,NA
4350,1982-01-01,71327,NA
4350,1982-02-01,77437,NA
4350,1982-03-01,77437,NA
4350,1982-04-01,81834,NA
4350,1982-05-01,86299,NA
4350,1982-06-01,91507,NA
4350,1982-07-01,96879,NA
4350,1982-08-01,101885,NA
4350,1982-09-01,105388,NA
4350,1982-10-01,110469,NA
4350,1982-11-01,114226,NA
4350,1982-12-01,120703,NA
4350,1983-01-01,123820,NA
4350,1983-02-01,128543,NA
4350,1983-03-01,133034,NA
4350,1983-04-01,137121,NA
4350,1983-05-01,141861,NA
4350,1983-06-01,145609,NA
4350,1983-07-01,149009,NA
4350,1983-08-01,151074,NA
4350,1983-09-01,151401,NA
4350,1983-10-01,154513,NA
4350,1983-11-01,160104,NA
4350,1983-12-01,161075,NA
4350,1984-01-01,165275,NA
4350,1984-02-01,168520,NA
4350,1984-03-01,172418,NA
4350,1984-04-01,176482,NA
4350,1984-05-01,180484,NA
4350,1984-06-01,183436,NA
4350,1984-07-01,184308,NA
4350,1984-08-01,189166,NA
4350,1984-09-01,192827,NA
4350,1984-10-01,196619,NA
